ID,Name,Age,Gender,Income,Signup_Date,Purchase_Amount,City,Membership,Preferred_Channel,PC_Encoded
575,Eve,67.0,f,79301000.0,04/03/2019,0.003015378429992964,New York,,Mobile,4
74,Charlie,48.0,f,30000000.0,"Jan 15, 2018",0.029852246456930343,LA,Silver,Online,5
483,alice,,male,72455000.0,"Apr 06, 2021",0.04000402050457332,NYC,P,In-Store,3
805,Alice,,female,28996000.0,25/08/2022,0.015378429992964116,LA,Silver,3,2
677,,57.0,,75455000.0,08/11/2018,0.1590109558749623,chicago,G,Online,5
599,,8.0,F,60258000.0,"Mar 05, 2022",0.030455322142928936,losangeles,G,1,0
685,Charlie,100.0,female,30000000.0,06/02/2020,0.01005126143330988,losangeles,S,In-Store,3
78,,61.0,M,39305000.0,"Feb 17, 2019",0.6036787616845914,New York,Platinum,1,0
570,david,95.0,male,500000000.0,"Nov 01, 2019",0.40999095386471,NYC,P,1,0
442,Eve,41.0,F,51531000.0,"Aug 25, 2021",0.02914865815659865,NYC,,3,2
916,david,,f,80404000.0,01/07/2020,0.01769022012262539,Los Angeles,P,1,0
127,FRANK,-4.0,Male,54964000.0,19/08/2018,0.015478942607297215,chicago,Gold,In-Store,3
152,Bob,,Male,82421000.0,07/08/2018,0.720172881696653,losangeles,,2,1
19,alice,,,30000000.0,"Mar 13, 2021",0.02331892652527892,Los Angeles,,In-Store,3
870,FRANK,27.0,F,1000000000.0,12/10/2021,0.006633832545984521,losangeles,,3,2
405,Bob,70.0,Male,35509000.0,"Aug 02, 2022",0.019800985023620463,newyork,G,Mobile,4
1000,david,61.0,male,,22/04/2018,0.022313800381947933,NYC,G,3,2
761,Alice,66.0,Male,66455000.0,"Dec 17, 2022",0.004523067644989446,New York,Silver,Online,5
898,Eve,65.0,f,47795000.0,2021/13/40,0.00753844607498241,chicago,P,2,1
924,,27.0,male,72026000.0,26/08/2022,0.011056387576640868,newyork,,1,0
232,Alice,,male,,27/02/2019,0.03417428887325359,chicago,,2,1
145,Bob,18.0,male,86574000.0,"Mar 06, 2020",0.047240928736556435,New York,P,In-Store,3
78,david,46.0,Male,26967000.0,11/03/2020,0.048346567494220526,chicago,Gold,Mobile,4
987,david,,male,1000000000.0,"Sep 10, 2020",0.6273997386672028,newyork,S,3,2
9,alice,52.0,female,32820000.0,28/09/2021,0.03457633933058599,chicago,,Mobile,4
772,david,123.0,female,70137000.0,08/08/2018,0.005126143330988039,New York,Silver,In-Store,3
401,FRANK,,,45419000.0,22/06/2021,0.947029852246457,Los Angeles,Gold,Online,5
761,Eve,,,44831000.0,"Apr 24, 2023",0.030455322142928936,chicago,Platinum,In-Store,3
264,Alice,-6.0,male,43153000.0,14/09/2019,0.16413709920595035,NYC,,2,1
169,david,55.0,male,70000.0,09/03/2021,0.030455322142928936,Chicago,Gold,Online,5
969,david,34.0,female,,24/01/2020,0.030455322142928936,NYC,Platinum,Mobile,4
514,Bob,,Male,70000.0,12/06/2023,0.2610312594230576,Chicago,Gold,1,0
729,alice,57.0,F,,03/02/2020,0.7706302140918685,New York,Silver,3,2
375,david,47.0,f,34311000.0,31/08/2021,0.03286762488692331,NYC,Silver,Mobile,4
405,david,,F,50000.0,13/03/2018,0.037189667303246556,chicago,S,Online,5
867,,60.0,M,50000.0,23/06/2019,0.04663785305055784,newyork,Platinum,In-Store,3
90,david,,male,48780000.0,23/12/2022,0.033772238415921196,newyork,Silver,In-Store,3
928,FRANK,49.0,f,26964000.0,27/07/2021,0.7257010754849733,Los Angeles,P,In-Store,3
271,Eve,15.0,male,95396000.0,24/03/2023,0.011257412805307065,Chicago,,Mobile,4
888,,,male,51295000.0,19/08/2018,0.028746607699266256,LA,Silver,1,0
804,alice,23.0,F,89747000.0,"Jul 21, 2020",0.041411197105236705,chicago,Platinum,1,0
749,FRANK,,male,56105000.0,10/12/2021,0.045632726907226855,chicago,Gold,2,1
885,Eve,63.0,female,73026000.0,17/11/2021,0.03698864207458036,NYC,S,3,2
374,Eve,125.0,male,71496000.0,25/03/2020,0.04864810533721982,Los Angeles,,3,2
990,FRANK,115.0,M,48821000.0,15/10/2020,0.011056387576640868,chicago,Platinum,3,2
35,alice,65.0,M,84903000.0,24/04/2020,0.034274801487586694,losangeles,P,3,2
541,alice,80.0,female,42417000.0,27/03/2021,0.018695346265956377,Los Angeles,Silver,3,2
468,Bob,58.0,F,65564000.0,"May 19, 2023",0.030455322142928936,New York,Platinum,Online,5
952,alice,50.0,f,70000.0,12/01/2022,0.011558950648306362,chicago,Silver,Mobile,4
395,FRANK,55.0,male,70000.0,02/07/2019,0.01336817770630214,Chicago,,Mobile,4
100,david,,M,32352000.0,27/05/2023,0.048849130565886016,NYC,Silver,1,0
877,FRANK,35.0,,85960000.0,06/07/2020,0.0416122223339029,New York,Gold,3,2
985,FRANK,,,70000.0,01/04/2018,0.003919991958990853,newyork,P,2,1
721,,,F,51276000.0,10/12/2021,0.03628505377424867,LA,G,1,0
583,Alice,,Male,61302000.0,05/01/2022,0.04362247462056488,New York,Silver,In-Store,3
195,david,,M,50000.0,"Jul 01, 2018",0.9706503166147351,losangeles,Platinum,Mobile,4
652,Charlie,32.0,F,44555000.0,25/08/2020,0.030455322142928936,losangeles,Gold,Online,5
831,Alice,29.0,F,79666000.0,"Jan 21, 2023",0.01919790933762187,chicago,Gold,2,1
159,Eve,144.0,male,21669000.0,12/01/2021,0.018996884108955673,New York,,Mobile,4
622,,46.0,F,70000.0,"Aug 02, 2021",0.030455322142928936,New York,Gold,3,2
236,Eve,,F,63785000.0,03/04/2021,0.04714041612222334,newyork,G,3,2
294,Charlie,52.0,F,43267000.0,"Dec 13, 2019",0.5417629912554025,LA,Platinum,Online,5
54,david,37.0,female,30089000.0,09/10/2021,0.030455322142928936,LA,Gold,1,0
621,FRANK,,female,21275000.0,"Apr 15, 2020",0.030455322142928936,Los Angeles,Platinum,Online,5
860,david,30.0,f,70000.0,"Jun 27, 2018",0.5412604281837371,newyork,Platinum,In-Store,3
306,,,F,70000.0,"Nov 13, 2019",0.6519248165644789,Los Angeles,G,In-Store,3
9,david,64.0,,84003000.0,12/07/2020,0.01849432103729018,Chicago,Gold,3,2
282,alice,,male,81940000.0,05/12/2019,0.022414312996281032,newyork,Gold,2,1
406,FRANK,71.0,,25921000.0,11/01/2021,0.028947632927932454,newyork,Platinum,2,1
675,Eve,67.0,,94352000.0,20/03/2021,0.030455322142928936,NYC,S,In-Store,3
23,alice,65.0,F,70000.0,11/06/2022,0.019800985023620463,Chicago,S,Online,5
734,alice,67.0,Male,88848000.0,22/03/2020,0.9274298924515026,New York,S,Mobile,4
896,alice,26.0,,,09/12/2022,0.04151170971956981,Chicago,P,1,0
589,Charlie,,F,39212000.0,19/01/2021,0.022112775153281736,Chicago,,2,1
625,FRANK,,F,33106000.0,24/03/2021,0.04653734043622475,losangeles,Platinum,3,2
746,Charlie,,,63997000.0,01/02/2021,0.006432807317318323,chicago,Silver,In-Store,3
246,Charlie,,Male,1000000000.0,"Nov 01, 2021",0.009046135289978892,LA,S,In-Store,3
766,alice,19.0,,91527000.0,"Oct 29, 2019",0.014674841692632425,Chicago,P,In-Store,3
757,Charlie,62.0,M,83765000.0,19/03/2020,0.0011056387576640868,chicago,,1,0
851,Alice,144.0,female,67748000.0,21/12/2019,0.030455322142928936,New York,Platinum,3,2
923,Alice,63.0,female,500000000.0,06/08/2018,0.029450195999597948,Chicago,S,3,2
43,Bob,115.0,male,59470000.0,18/07/2020,0.047542466579555735,chicago,S,In-Store,3
310,Alice,26.0,female,87873000.0,08/01/2023,0.6039802995275907,losangeles,S,3,2
815,Alice,-2.0,f,30000000.0,04/01/2023,0.030455322142928936,NYC,P,Online,5
968,,-7.0,male,500000000.0,19/02/2023,0.0419137601769022,Chicago,S,2,1
137,Charlie,,M,88066000.0,20/09/2019,0.009448185747311287,NYC,Gold,3,2
829,david,60.0,F,50000.0,13/09/2019,0.030656347371595134,Los Angeles,G,3,2
50,Bob,35.0,F,73781000.0,17/07/2018,0.016584581364961302,losangeles,Silver,Mobile,4
826,Charlie,,M,38564000.0,"Mar 05, 2018",0.029550708613931047,newyork,P,Mobile,4
732,Alice,38.0,F,85251000.0,16/01/2019,0.020404060709619056,NYC,Platinum,Online,5
70,david,45.0,M,52029000.0,15/07/2020,0.04342144939189868,losangeles,Silver,3,2
76,alice,,F,30000000.0,2021/13/40,0.011056387576640868,New York,Gold,1,0
759,FRANK,,female,67109000.0,"May 08, 2021",0.043823499849231076,NYC,Gold,1,0
560,Alice,,female,31701000.0,07/02/2020,0.0006030756859985928,Chicago,Gold,1,0
694,alice,,F,69516000.0,22/06/2021,0.030455322142928936,LA,Platinum,3,2
751,alice,,Male,50000.0,30/04/2021,0.012262538948638053,newyork,,1,0
913,Alice,105.0,M,91423000.0,24/06/2023,0.03990350789024023,Chicago,P,Online,5
10,Alice,70.0,male,70000.0,21/12/2019,0.2949040104533119,NYC,S,1,0
683,,127.0,f,54774000.0,27/08/2020,0.00924716051864509,New York,,In-Store,3
241,Alice,,F,70000.0,26/04/2022,0.0062317820886521255,chicago,Platinum,1,0
471,Alice,,male,71252000.0,"Apr 17, 2021",0.0026133279726605688,New York,,3,2
912,Eve,38.0,male,70000.0,03/11/2021,0.5355312091667505,Los Angeles,G,In-Store,3
654,Eve,91.0,male,60543000.0,18/02/2020,0.9960800080410092,Los Angeles,Silver,3,2
863,Alice,63.0,Male,25387000.0,04/04/2022,0.4212483666700171,losangeles,Gold,In-Store,3
238,,98.0,Male,30000000.0,18/01/2021,0.04070760880490502,New York,S,2,1
895,Charlie,,,36116000.0,23/01/2022,0.048346567494220526,LA,Gold,1,0
598,Bob,26.0,female,79641000.0,"Mar 15, 2022",0.0420142727912353,newyork,Platinum,In-Store,3
666,Bob,59.0,f,70000.0,19/08/2020,0.015478942607297215,LA,Platinum,Online,5
247,Charlie,64.0,f,34442000.0,05/02/2021,0.04553221429289376,Los Angeles,S,Online,5
700,david,,M,85395000.0,2021/13/40,0.010955874962307769,NYC,Silver,Online,5
635,david,24.0,F,50000.0,20/09/2018,0.023218413910945822,Los Angeles,S,In-Store,3
129,Eve,72.0,F,70000.0,29/06/2020,0.7789727610815157,newyork,Gold,In-Store,3
625,FRANK,35.0,F,88575000.0,"Aug 06, 2020",0.033772238415921196,LA,G,Online,5
81,Eve,41.0,F,93156000.0,05/03/2020,0.011056387576640868,LA,G,Online,5
950,,54.0,f,50000.0,29/08/2018,0.04663785305055784,NYC,Silver,3,2
55,Bob,,M,83809000.0,"Jul 14, 2020",0.12925922203236506,Los Angeles,Silver,3,2
185,FRANK,64.0,F,28469000.0,"Mar 23, 2018",0.027439943712935972,New York,Silver,2,1
169,,,F,22043000.0,23/05/2020,0.3003316916272992,New York,Gold,Mobile,4
25,alice,,M,500000000.0,07/06/2023,0.030455322142928936,LA,,2,1
926,david,,f,57095000.0,2021/13/40,0.047240928736556435,NYC,P,Mobile,4
423,david,,female,50000.0,08/05/2022,0.0072369082319831135,Chicago,Silver,In-Store,3
251,Eve,,Male,84011000.0,"Mar 31, 2018",0.004020504573323952,NYC,Gold,1,0
338,Bob,42.0,F,20667000.0,28/11/2019,0.037491205146245855,New York,G,Mobile,4
442,Alice,,Male,66170000.0,29/06/2020,0.030455322142928936,losangeles,Silver,2,1
384,Bob,27.0,Male,50000.0,13/10/2018,0.011056387576640868,Los Angeles,Silver,In-Store,3
85,,3.0,F,52955000.0,23/04/2023,0.030455322142928936,New York,,In-Store,3
301,,,female,65903000.0,21/01/2020,0.016283043521962005,newyork,Platinum,In-Store,3
58,,104.0,male,85797000.0,"Dec 11, 2020",0.010754849733641571,NYC,,1,0
466,alice,58.0,male,30000000.0,06/08/2018,0.0419137601769022,losangeles,Platinum,1,0
48,Alice,26.0,,31272000.0,26/07/2019,0.559553723992361,NYC,Gold,3,2
908,Alice,57.0,F,38696000.0,14/05/2020,0.022213287767614835,Chicago,,2,1
307,Charlie,117.0,M,76629000.0,"Jun 23, 2019",0.030455322142928936,chicago,Silver,1,0
726,Bob,,,50000.0,04/11/2020,0.030455322142928936,losangeles,S,Online,5
171,alice,49.0,,48686000.0,29/11/2022,0.04342144939189868,Chicago,P,2,1
455,,111.0,f,82020000.0,28/11/2018,0.919690421147854,LA,Gold,In-Store,3
415,FRANK,44.0,M,52601000.0,23/09/2021,0.0057292190169866315,Chicago,Gold,3,2
285,Bob,56.0,female,30000000.0,"Jan 23, 2021",0.011056387576640868,Los Angeles,P,2,1
649,Alice,130.0,f,75386000.0,05/09/2020,0.3688812946024726,Los Angeles,Gold,2,1
101,david,,F,32863000.0,06/09/2021,0.14111971052367073,losangeles,Silver,1,0
445,david,70.0,f,59586000.0,26/08/2018,0.030455322142928936,Los Angeles,Platinum,1,0
93,alice,29.0,f,70000.0,"Oct 29, 2018",0.040908634033571215,LA,Silver,3,2
233,Eve,59.0,M,93912000.0,2021/13/40,0.04502965122122826,NYC,Gold,3,2
897,Alice,,f,62268000.0,03/05/2018,0.011357925419640164,NYC,Silver,3,2
701,Bob,144.0,Male,50000.0,"Sep 25, 2021",0.030455322142928936,New York,Silver,Online,5
958,Eve,39.0,f,50000.0,"Jan 19, 2018",0.011056387576640868,losangeles,G,3,2
241,Alice,24.0,F,37785000.0,"Oct 08, 2018",0.8075183435521158,New York,Silver,In-Store,3
71,Charlie,,F,92651000.0,29/10/2022,0.035078902402251484,NYC,,1,0
633,FRANK,,f,59460000.0,22/01/2019,0.02090662378128455,LA,Platinum,Online,5
37,Alice,68.0,male,31219000.0,15/03/2019,0.009950748818976781,chicago,Gold,Mobile,4
214,david,138.0,male,94273000.0,06/02/2021,0.011056387576640868,Chicago,G,3,2
146,Charlie,13.0,F,70000.0,18/09/2018,0.01427279123530003,LA,Gold,3,2
946,,84.0,Male,,20/05/2018,0.033169162729922604,newyork,S,Mobile,4
642,Bob,7.0,,69278000.0,29/05/2018,0.047542466579555735,chicago,Gold,2,1
325,Eve,6.0,M,32588000.0,23/03/2022,0.6875062820383958,Chicago,,Mobile,4
883,Charlie,48.0,f,89018000.0,11/01/2020,0.0418132475625691,NYC,,1,0
457,david,60.0,f,70000.0,12/04/2020,0.030455322142928936,losangeles,Silver,2,1
216,,,f,86036000.0,"Mar 29, 2018",0.0012061513719971856,chicago,Gold,In-Store,3
337,FRANK,,Male,30000000.0,26/02/2018,0.0166850939792944,Los Angeles,Silver,Online,5
503,,,f,81391000.0,"Mar 22, 2023",0.9543672730927731,losangeles,Gold,2,1
140,Charlie,64.0,f,76055000.0,26/05/2021,0.17459041109659262,losangeles,Silver,Mobile,4
345,Bob,,f,1000000000.0,18/09/2018,0.0012061513719971856,NYC,Silver,1,0
710,FRANK,,male,80461000.0,07/06/2022,0.024826615740275403,newyork,Gold,Mobile,4
615,Alice,,M,93257000.0,28/03/2022,0.39290380942808323,NYC,Platinum,2,1
347,Bob,149.0,female,75170000.0,"Dec 03, 2020",0.0033169162729922604,chicago,Gold,3,2
552,,,F,38426000.0,03/06/2018,0.009548698361644386,chicago,P,Online,5
289,david,,f,70000.0,04/05/2020,0.023821489596944415,losangeles,P,Online,5
77,Bob,117.0,male,96064000.0,13/12/2021,0.4203437531410192,NYC,P,In-Store,3
291,FRANK,,M,,"Mar 23, 2018",0.02181123731028244,newyork,G,In-Store,3
226,,32.0,male,36682000.0,30/07/2019,0.03105839782892753,Los Angeles,Silver,Mobile,4
420,FRANK,18.0,female,30000000.0,"Feb 22, 2023",0.01165946326263946,losangeles,S,2,1
148,Alice,47.0,female,70000.0,"Jan 01, 2021",0.3027439943712936,chicago,G,Mobile,4
86,Eve,,f,71466000.0,18/10/2022,0.03919991958990853,NYC,,Online,5
16,alice,44.0,,72814000.0,01/03/2020,0.027138405869936676,losangeles,Silver,2,1
848,alice,,male,50000.0,06/07/2018,0.24243642577143432,losangeles,Gold,In-Store,3
847,david,69.0,Male,70000.0,27/12/2020,0.011056387576640868,LA,Silver,Mobile,4
786,FRANK,,Male,500000000.0,"Jul 04, 2019",0.010151774047642979,newyork,S,Online,5
451,,36.0,,27168000.0,02/05/2021,0.010151774047642979,Chicago,Platinum,3,2
229,,,Male,34031000.0,"Jan 30, 2023",0.03196301135792542,New York,Silver,Online,5
340,Charlie,53.0,f,97901000.0,05/03/2021,0.017991757965624685,chicago,,Online,5
605,,75.0,f,58086000.0,20/09/2019,0.02663584279827118,newyork,Gold,Online,5
199,Bob,,F,70000.0,26/11/2020,0.009046135289978892,Los Angeles,Silver,Mobile,4
130,Eve,19.0,F,27977000.0,09/05/2021,0.03085737260026133,Chicago,S,Mobile,4
917,david,,f,96626000.0,21/01/2019,0.40657352497738464,New York,Gold,1,0
863,Bob,48.0,female,30000000.0,"Nov 10, 2021",0.8975776459945723,newyork,P,Online,5
182,Bob,24.0,Male,46878000.0,"Nov 05, 2021",0.01769022012262539,LA,Silver,1,0
20,Eve,150.0,female,,"Feb 06, 2021",0.03698864207458036,LA,S,Mobile,4
680,Charlie,75.0,male,93668000.0,05/08/2020,0.031661473514926125,Chicago,Platinum,2,1
543,,,F,500000000.0,"Jan 20, 2022",0.042516835862900795,losangeles,P,3,2
391,Charlie,123.0,male,40286000.0,"Feb 26, 2019",0.4505980500552819,LA,Silver,3,2
854,,,,60749000.0,19/08/2021,0.00753844607498241,Chicago,,3,2
806,FRANK,52.0,F,83564000.0,13/03/2020,0.0077394713036486075,chicago,Gold,3,2
763,FRANK,74.0,M,30000000.0,25/03/2023,0.8285254799477334,chicago,S,Online,5
303,Bob,28.0,f,35035000.0,"Oct 27, 2018",0.03598351593124937,newyork,P,2,1
45,Bob,76.0,M,20004000.0,02/06/2019,0.4125037692230375,New York,Silver,Online,5
421,Alice,58.0,female,99140000.0,2021/13/40,0.030455322142928936,losangeles,Silver,In-Store,3
795,Eve,145.0,female,88134000.0,"Jan 22, 2019",0.3864710021107649,NYC,Gold,2,1
21,alice,29.0,f,52401000.0,"Jul 20, 2020",0.014775354306965523,chicago,S,3,2
398,FRANK,,F,33579000.0,11/05/2020,0.043823499849231076,NYC,,2,1
335,Eve,-2.0,female,500000000.0,25/05/2020,0.030455322142928936,New York,Gold,2,1
98,Bob,12.0,M,,02/09/2020,0.04020504573323952,chicago,G,3,2
551,Charlie,85.0,f,1000000000.0,02/09/2018,0.011558950648306362,Los Angeles,Platinum,3,2
686,Bob,,F,35966000.0,11/01/2020,0.01165946326263946,New York,Gold,3,2
330,Charlie,37.0,,73026000.0,"May 24, 2018",0.021911749924615538,chicago,G,Online,5
445,,41.0,f,500000000.0,"Jan 01, 2021",0.02603276711227259,NYC,Silver,Mobile,4
387,alice,,,91659000.0,16/07/2018,0.0017087144436626796,losangeles,Silver,Mobile,4
929,,,Male,77557000.0,2021/13/40,0.030455322142928936,Chicago,G,3,2
312,Bob,38.0,Male,30000000.0,"Nov 23, 2019",0.04663785305055784,LA,Gold,Online,5
869,Alice,124.0,f,76669000.0,08/05/2019,0.02834455724193386,chicago,Silver,Online,5
644,Bob,67.0,female,22838000.0,"May 21, 2021",0.011056387576640868,Los Angeles,Gold,Mobile,4
354,FRANK,,,38571000.0,26/12/2019,0.030455322142928936,chicago,S,Online,5
496,Bob,61.0,,50000.0,"Feb 07, 2021",0.02000201025228666,New York,,Mobile,4
552,FRANK,-1.0,M,87045000.0,18/12/2018,0.9192883706905216,Los Angeles,G,In-Store,3
994,,42.0,,,16/06/2021,0.039300432204241634,NYC,S,Online,5
5,Alice,18.0,male,82411000.0,"Jul 06, 2018",0.030455322142928936,chicago,,Mobile,4
365,Eve,61.0,M,1000000000.0,13/09/2018,0.04261734847723389,losangeles,Silver,1,0
676,,39.0,f,33109000.0,12/04/2020,0.019599959794954266,LA,Gold,1,0
594,,,male,70000.0,02/06/2021,0.00502563071665494,Los Angeles,P,2,1
960,Bob,65.0,f,56068000.0,23/02/2023,0.0252286661976078,New York,Silver,Mobile,4
57,david,,F,70570000.0,07/01/2018,0.007940496532314805,newyork,Silver,Online,5
767,Charlie,31.0,f,80812000.0,10/06/2020,0.005126143330988039,chicago,G,3,2
290,,63.0,M,75683000.0,21/04/2019,0.033169162729922604,LA,Gold,In-Store,3
3,Charlie,71.0,Male,23666000.0,16/04/2020,0.030455322142928936,NYC,Silver,Mobile,4
887,Charlie,20.0,male,79910000.0,22/02/2022,0.045934264750226154,LA,Gold,In-Store,3
520,Eve,30.0,,93952000.0,18/03/2022,0.030455322142928936,losangeles,P,2,1
18,Eve,,F,21444000.0,"Apr 16, 2022",0.40064328073173183,chicago,P,3,2
349,Eve,53.0,Male,70000.0,10/10/2021,0.044125037692230376,newyork,P,3,2
425,alice,128.0,Male,78258000.0,"Nov 28, 2022",0.030455322142928936,Chicago,Silver,Online,5
809,Charlie,71.0,Male,66494000.0,19/10/2020,0.8153583274700975,New York,,Mobile,4
910,Bob,,,81329000.0,27/05/2021,0.027439943712935972,newyork,Platinum,2,1
283,Charlie,33.0,f,1000000000.0,11/12/2021,0.040104533118906424,newyork,P,3,2
72,,146.0,F,40750000.0,02/12/2021,0.024525077897276107,losangeles,S,In-Store,3
596,Eve,52.0,female,85619000.0,07/04/2020,0.0166850939792944,LA,S,1,0
729,,-3.0,F,,25/12/2019,0.030455322142928936,Chicago,Gold,Mobile,4
521,Eve,61.0,f,65722000.0,"Jan 04, 2022",0.007437933460649311,Chicago,Silver,1,0
535,alice,42.0,M,,17/02/2020,0.011056387576640868,newyork,Gold,Mobile,4
196,Bob,45.0,f,87245000.0,06/11/2021,0.0072369082319831135,chicago,,Mobile,4
96,FRANK,,F,42871000.0,13/05/2018,0.047240928736556435,newyork,Platinum,2,1
563,Eve,,male,50000.0,14/02/2018,0.030455322142928936,LA,Silver,Online,5
325,david,69.0,male,93812000.0,07/01/2020,0.03256608704392401,New York,,In-Store,3
468,alice,,M,80225000.0,12/06/2020,0.038797869132576136,chicago,G,Online,5
250,david,66.0,male,56482000.0,03/07/2018,0.5803598351593124,Chicago,Silver,2,1
484,alice,,f,70000.0,"Apr 14, 2019",0.007839983917981706,Chicago,Gold,3,2
127,Bob,,male,28940000.0,17/06/2019,0.028746607699266256,LA,,Online,5
42,Charlie,14.0,male,70000.0,25/03/2019,0.35350286460950847,newyork,,Online,5
280,Eve,109.0,F,81833000.0,"Feb 21, 2020",0.4026535330183938,New York,G,1,0
723,Alice,32.0,male,30000000.0,14/04/2019,0.03769223037491205,chicago,S,2,1
409,,56.0,female,95502000.0,22/11/2018,0.02080611116695145,Chicago,,Mobile,4
299,FRANK,,Male,,06/02/2021,0.019398934566288068,Los Angeles,Platinum,1,0
734,,74.0,F,30000000.0,"Dec 11, 2020",0.042215298019901495,newyork,,Mobile,4
153,FRANK,47.0,female,36963000.0,24/08/2019,0.6553422454518042,chicago,Silver,1,0
158,alice,22.0,,97182000.0,25/07/2019,0.019097396723288772,NYC,Gold,Online,5
52,FRANK,112.0,male,70000.0,01/10/2019,0.18062116795657854,Los Angeles,Platinum,1,0
76,,62.0,male,30000000.0,20/04/2019,0.012463564177304251,losangeles,G,1,0
638,Charlie,56.0,male,28856000.0,18/03/2021,0.8879284350185949,Los Angeles,Silver,2,1
556,Eve,16.0,Male,23869000.0,21/08/2020,0.003417428887325359,Chicago,Silver,Mobile,4
602,FRANK,17.0,f,50369000.0,29/04/2019,0.2883706905216605,chicago,G,Online,5
381,david,8.0,male,33922000.0,05/02/2019,0.030455322142928936,Chicago,Platinum,Online,5
7,alice,108.0,,70000.0,"Jul 27, 2018",0.013971253392300733,newyork,Gold,2,1
96,FRANK,55.0,,1000000000.0,02/01/2019,0.03517941501658458,losangeles,S,Online,5
418,Charlie,,male,51013000.0,"Feb 07, 2021",0.030455322142928936,newyork,,In-Store,3
486,,113.0,M,42806000.0,09/11/2018,0.042516835862900795,Los Angeles,Platinum,1,0
714,FRANK,22.0,,75057000.0,"Jan 18, 2018",0.0003015378429992964,Chicago,Silver,3,2
565,Eve,141.0,F,28116000.0,"Apr 19, 2022",0.030455322142928936,chicago,G,Online,5
850,alice,,F,70000.0,12/02/2018,0.01175997587697256,New York,P,1,0
163,david,,f,24904000.0,09/12/2018,0.030455322142928936,Chicago,Platinum,2,1
384,FRANK,62.0,female,77872000.0,30/09/2022,0.03970248266157403,New York,P,2,1
592,,,Male,99499000.0,"Jun 01, 2021",0.033571213187255,LA,Silver,3,2
330,Eve,136.0,,50000.0,26/07/2019,0.030455322142928936,Chicago,,2,1
624,,,f,62094000.0,25/12/2018,0.007638958689315509,Los Angeles,Silver,3,2
646,FRANK,,male,78918000.0,28/11/2018,0.045632726907226855,newyork,Gold,3,2
30,Bob,24.0,Male,37460000.0,2021/13/40,0.21760981003115892,New York,P,In-Store,3
612,david,37.0,M,30000000.0,01/08/2020,0.039802995275907124,losangeles,Silver,1,0
497,Charlie,,Male,,19/03/2020,0.008945622675645793,losangeles,Gold,3,2
716,Alice,142.0,F,45653000.0,"Aug 13, 2020",0.033973263644587394,Los Angeles,Platinum,Online,5
262,alice,,Male,84369000.0,28/03/2021,0.026133279726605688,LA,Platinum,1,0
295,david,60.0,M,70000.0,08/12/2020,0.034073776258920496,New York,G,Online,5
135,alice,,Male,49556000.0,24/10/2022,0.01175997587697256,losangeles,Silver,Online,5
711,Eve,66.0,M,41245000.0,16/03/2018,0.8792843501859483,New York,Gold,Mobile,4
315,Bob,28.0,Male,89275000.0,"Jan 23, 2020",0.7011759975876972,newyork,S,2,1
189,,64.0,female,31274000.0,26/01/2023,0.0032164036586591616,chicago,Gold,1,0
367,alice,137.0,male,50000.0,"Sep 06, 2019",0.03759171776057895,Los Angeles,,1,0
662,Charlie,,F,30000000.0,24/09/2020,0.040607096190571915,Chicago,Gold,2,1
231,Eve,,F,46678000.0,18/03/2019,0.011056387576640868,NYC,P,1,0
16,david,67.0,f,38423000.0,17/03/2022,0.016383556136295104,losangeles,,Online,5
318,Eve,63.0,,67128000.0,24/04/2021,0.02924917077093175,chicago,,Online,5
951,Charlie,,Male,94487000.0,11/09/2019,0.04110965926223741,Chicago,G,2,1
191,,50.0,Male,,03/02/2018,0.04814554226555433,LA,Silver,2,1
371,,5.0,Male,64657000.0,02/06/2019,0.2102723891848427,New York,G,1,0
510,Bob,53.0,M,89226000.0,30/12/2021,0.004422555030656347,losangeles,Platinum,1,0
193,alice,133.0,,500000000.0,24/02/2019,0.03698864207458036,Los Angeles,S,1,0
235,alice,25.0,Male,94759000.0,20/05/2023,0.0036184541159915568,losangeles,S,Mobile,4
351,,,f,70000.0,26/10/2018,0.029048145542265553,Chicago,Silver,2,1
787,,,female,66725000.0,"Apr 19, 2018",0.6629812041411197,chicago,Platinum,3,2
556,Alice,87.0,,30000000.0,02/03/2020,0.022012262538948637,New York,,3,2
801,FRANK,,Male,28802000.0,"Aug 26, 2019",0.0008041009146647904,chicago,Gold,2,1
674,Bob,34.0,Male,1000000000.0,03/02/2021,0.24987435923208362,chicago,Platinum,In-Store,3
773,Bob,,male,70000.0,14/11/2022,0.7185646798673233,chicago,G,3,2
296,david,82.0,female,94599000.0,10/11/2019,0.4477836968539552,losangeles,Silver,In-Store,3
527,FRANK,,,36671000.0,2021/13/40,0.6281033269675345,losangeles,G,In-Store,3
886,Charlie,26.0,Male,,27/07/2018,0.030455322142928936,LA,P,1,0
414,Alice,22.0,F,33226000.0,"Feb 24, 2021",0.030455322142928936,newyork,G,Online,5
792,,,female,85367000.0,09/11/2020,0.003015378429992964,Chicago,Silver,1,0
762,FRANK,45.0,female,26747000.0,31/01/2020,0.011056387576640868,NYC,P,Online,5
332,,96.0,,30000000.0,16/11/2019,0.0009046135289978892,New York,Gold,3,2
77,Bob,144.0,M,22954000.0,"Oct 31, 2019",0.008644084832646497,Los Angeles,P,Mobile,4
603,Alice,36.0,F,57997000.0,29/06/2022,0.008141521760981003,LA,,Online,5
